"ServicesID","EnrollmentID","PersonalID","DateProvided","RecordType","TypeProvided","OtherTypeProvided","MovingOnOtherType","SubTypeProvided","FAAmount","FAStartDate","FAEndDate","ReferralOutcome","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"4644449","818345","640966",2022-02-25,152,15,,,,225,2022-02-25,2022-02-25,,2022-02-25 11:21:24,2022-02-25 11:21:24,"24",,"1036"
"4645852","818345","640966",2022-02-28,152,8,,,,30,2022-02-28,2022-02-28,,2022-02-28 15:44:38,2022-02-28 15:44:38,"24",,"1036"
"4645854","818345","640966",2022-02-28,152,8,,,,30,2022-02-28,2022-02-28,,2022-02-28 15:45:45,2022-02-28 15:45:45,"24",,"1036"
"4646956","818345","640966",2022-03-02,144,2,,,,,,,,2022-03-02 14:32:48,2022-03-02 14:32:48,"24",,"1036"
"4654355","818345","640966",2022-03-10,144,2,,,,,,,,2022-03-18 08:49:44,2022-03-18 08:49:44,"24",,"1036"
"4654354","818345","640966",2022-03-18,144,2,,,,,,,,2022-03-18 08:46:19,2022-03-18 08:46:19,"24",,"1036"
"4656584","818345","640966",2022-03-23,152,15,,,,225,2022-03-23,2022-03-23,,2022-03-23 13:53:20,2022-03-23 13:53:20,"24",,"1036"
"4657222","818345","640966",2022-03-24,144,2,,,,,,,,2022-03-24 13:56:17,2022-03-24 13:56:17,"24",,"1036"
"4658443","818345","640966",2022-03-28,144,2,,,,,,,,2022-03-28 11:30:15,2022-03-28 11:30:15,"24",,"1036"
"4658962","818345","640966",2022-03-28,144,2,,,,,,,,2022-03-29 08:34:00,2022-03-29 08:34:00,"24",,"1036"
"4660115","818345","640966",2022-03-30,152,8,,,,30,2022-03-30,2022-03-30,,2022-03-30 15:04:54,2022-03-30 15:04:54,"24",,"1036"
"4660116","818345","640966",2022-03-30,152,8,,,,30,2022-03-30,2022-03-30,,2022-03-30 15:05:52,2022-03-30 15:05:52,"24",,"1036"
"4670614","818345","640966",2022-04-06,144,2,,,,,,,,2022-04-21 09:04:41,2022-04-21 09:04:41,"24",,"1036"
"4670620","818345","640966",2022-04-13,144,2,,,,,,,,2022-04-21 09:07:25,2022-04-21 09:07:25,"24",,"1036"
"4670941","818345","640966",2022-04-21,144,2,,,,,,,,2022-04-21 13:53:33,2022-04-21 13:53:33,"24",,"1036"
"4670612","818345","640966",2022-04-21,152,15,,,,225,2022-04-21,2022-04-21,,2022-04-21 09:03:19,2022-04-21 09:03:19,"24",,"1036"
"4672963","818345","640966",2022-04-26,144,2,,,,,,,,2022-04-26 15:02:14,2022-04-26 15:02:14,"24",,"1036"
"4676346","818345","640966",2022-05-03,152,8,,,,30,2022-05-03,2022-05-03,,2022-05-03 15:13:06,2022-05-03 15:13:06,"24",,"1036"
"4676353","818345","640966",2022-05-03,152,8,,,,30,2022-05-03,2022-05-03,,2022-05-03 15:14:13,2022-05-03 15:14:13,"24",,"1036"
"4683905","818345","640966",2022-05-10,144,2,,,,,,,,2022-05-19 10:13:02,2022-05-19 10:13:02,"24",,"1036"
"4683902","818345","640966",2022-05-19,152,1,,,,225,2022-05-19,2022-06-18,,2022-05-19 10:08:33,2022-05-19 10:08:33,"30",,"1036"
"4368010","772157","640967",2020-06-02,144,2,,,,,,,,2020-06-02 15:22:28,2020-06-02 15:22:28,"24",,"1036"
"4368889","772157","640967",2020-06-04,144,2,,,,,,,,2020-06-04 13:24:16,2020-06-04 13:24:16,"24",,"1036"
"4368920","772157","640967",2020-06-04,144,2,,,,,,,,2020-06-04 14:15:01,2020-06-04 14:15:01,"24",,"1036"
"4369604","772157","640967",2020-06-05,152,1,,,,250,2020-06-05,2020-06-05,,2020-06-08 10:01:28,2020-06-08 10:01:28,"24",,"1036"
"4369606","772157","640967",2020-06-05,152,1,,,,250,2020-06-05,2020-06-05,,2020-06-08 10:02:34,2020-06-08 10:02:34,"24",,"1036"
"4369608","772157","640967",2020-06-05,152,1,,,,450,2020-06-05,2020-08-04,,2020-06-08 10:04:37,2020-06-08 10:04:37,"24",,"1036"
"4369610","772157","640967",2020-06-05,152,1,,,,450,2020-06-05,2020-07-05,,2020-06-08 10:06:55,2020-06-08 10:06:55,"24",,"1036"
"4369614","772157","640967",2020-06-05,152,1,,,,450,2020-06-05,2020-06-05,,2020-06-08 10:07:50,2020-06-08 10:07:50,"24",,"1036"
"4369859","772157","640967",2020-06-08,144,2,,,,,,,,2020-06-08 15:35:55,2020-06-08 15:35:55,"24",,"1036"
"4370818","772157","640967",2020-06-11,144,2,,,,,,,,2020-06-11 14:51:33,2020-06-11 14:51:33,"24",,"1036"
"4372282","772157","640967",2020-06-16,144,2,,,,,,,,2020-06-16 14:39:55,2020-06-16 14:39:55,"24",,"1036"
"4372264","772157","640967",2020-06-16,152,12,,,,15,2020-06-16,2020-06-16,,2020-06-16 14:07:11,2020-06-16 14:07:11,"24",,"1036"
"4373263","772157","640967",2020-06-18,144,2,,,,,,,,2020-06-18 15:19:03,2020-06-18 15:19:03,"24",,"1036"
"4375385","772157","640967",2020-06-24,144,2,,,,,,,,2020-06-24 11:43:51,2020-06-24 11:43:51,"24",,"1036"
"4379946","772157","640967",2020-07-06,144,2,,,,,,,,2020-07-06 14:57:32,2020-07-06 14:57:32,"24",,"1036"
"4388550","772157","640967",2020-07-28,144,2,,,,,,,,2020-07-28 11:20:39,2020-07-28 11:20:39,"24",,"1036"
"4392691","772157","640967",2020-08-06,144,2,,,,,,,,2020-08-06 15:45:45,2020-08-06 15:45:45,"24",,"1036"
"4393515","772157","640967",2020-08-10,152,1,,,,450,2020-08-10,2020-08-10,,2020-08-10 08:10:19,2020-08-10 08:10:19,"24",,"1036"
"4396245","772157","640967",2020-08-18,144,2,,,,,,,,2020-08-18 17:52:16,2020-08-18 17:52:16,"24",,"1036"
"4396301","772157","640967",2020-08-19,144,2,,,,,,,,2020-08-19 08:52:51,2020-08-19 08:52:51,"24",,"1036"
"4396360","772157","640967",2020-08-19,144,2,,,,,,,,2020-08-19 10:14:09,2020-08-19 10:14:09,"24",,"1036"
"4397280","772157","640967",2020-08-20,144,2,,,,,,,,2020-08-20 15:02:58,2020-08-20 15:02:58,"24",,"1036"
"4541915","818346","640967",2021-07-08,144,2,,,,,,,,2021-07-13 00:54:55,2021-07-13 00:54:55,"24",,"1036"
"4541917","818346","640967",2021-07-08,144,2,,,,,,,,2021-07-13 00:54:55,2021-07-13 00:54:55,"24",,"1036"
"4541919","818346","640967",2021-07-08,144,2,,,,,,,,2021-07-13 00:54:55,2021-07-13 00:54:55,"24",,"1036"
"4541921","818346","640967",2021-07-08,144,2,,,,,,,,2021-07-13 00:54:55,2021-07-13 00:54:55,"24",,"1036"
"4541923","818346","640967",2021-07-08,144,2,,,,,,,,2021-07-13 00:54:56,2021-07-13 00:54:56,"24",,"1036"
"4542734","818346","640967",2021-07-14,144,2,,,,,,,,2021-07-14 10:23:22,2021-07-14 10:23:22,"24",,"1036"
"4544154","818346","640967",2021-07-16,144,2,,,,,,,,2021-07-16 11:40:46,2021-07-16 11:40:46,"24",,"1036"
"4560020","818346","640967",2021-08-20,144,2,,,,,,,,2021-08-23 15:47:28,2021-08-23 15:47:28,"24",,"1036"
"4576514","818346","640967",2021-09-28,144,2,,,,,,,,2021-09-28 16:34:55,2021-09-28 16:34:55,"24",,"1036"
"4670942","818346","640967",2022-04-21,144,2,,,,,,,,2022-04-21 13:53:33,2022-04-21 13:53:33,"24",,"1036"
"4672964","818346","640967",2022-04-26,144,2,,,,,,,,2022-04-26 15:02:14,2022-04-26 15:02:14,"24",,"1036"
"4676354","818346","640967",2022-05-03,152,8,,,,30,2022-05-03,2022-05-03,,2022-05-03 15:14:13,2022-05-03 15:14:13,"24",,"1036"
"4426467","784923","642807",2020-10-27,152,1,,,,2520,2020-10-27,2020-12-26,,2020-10-27 10:40:43,2020-10-27 10:40:43,"23",,"1036"
"4426468","784923","642807",2020-10-27,152,1,,,,630,2020-10-27,2020-11-26,,2020-10-27 10:43:01,2020-10-27 10:43:01,"23",,"1036"
"4437247","784923","642807",2020-11-17,144,2,,,,,,,,2020-11-20 11:43:27,2020-11-20 11:43:27,"23",,"1036"
"4440450","784923","642807",2020-11-23,152,1,,,,630,2020-11-23,2020-12-23,,2020-11-30 10:34:00,2020-11-30 10:34:00,"23",,"1036"
"4455909","784923","642807",2020-12-30,144,2,,,,,,,,2021-01-04 13:40:57,2021-01-04 13:40:57,"23",,"1036"
"4498023","807138","643185",2021-03-30,144,2,,,,,,,,2021-03-31 14:06:05,2021-03-31 14:06:05,"23",,"1036"
"4498074","807138","643185",2021-03-31,152,1,,,,2186.4,2021-03-31,2021-03-31,,2021-03-31 14:46:31,2021-03-31 14:46:31,"23",,"1036"
"4502892","807138","643185",2021-04-14,152,9,,,,1000,2021-04-14,2021-04-14,,2021-04-14 09:42:29,2021-04-14 09:42:29,"23",,"1036"
"4480118","803070","643244",2021-02-23,144,2,,,,,,,,2021-02-23 13:48:08,2021-02-23 13:48:08,"23",,"1036"
"4503860","803070","643244",2021-03-31,144,2,,,,,,,,2021-04-15 16:24:11,2021-04-15 16:24:11,"23",,"1036"
"4539488","803070","643244",2021-04-30,144,2,,,,,,,,2021-07-07 11:07:12,2021-07-07 11:07:12,"23",,"1036"
"4524994","803070","643244",2021-05-23,144,2,,,,,,,,2021-06-03 15:30:43,2021-06-03 15:30:43,"23",,"1036"
"4368927","772306","643652",2020-06-03,144,2,,,,,,,,2020-06-04 14:19:13,2020-06-04 14:19:13,"23",,"1036"
"4380619","772306","643652",2020-07-08,152,1,,,,750,2020-07-08,2020-09-06,,2020-07-08 08:39:20,2020-07-08 08:39:20,"23",,"1036"
"4380620","772306","643652",2020-07-08,152,1,,,,375,2020-07-08,2020-08-07,,2020-07-08 08:39:51,2020-07-08 08:39:51,"23",,"1036"
"4391338","772306","643652",2020-07-21,144,2,,,,,,,,2020-08-04 08:20:03,2020-08-04 08:20:03,"23",,"1036"
"4391375","772306","643652",2020-08-04,152,1,,,,375,2020-08-04,2020-09-03,,2020-08-04 09:18:37,2020-08-04 09:18:37,"23",,"1036"
"4399297","772306","643652",2020-08-11,144,2,,,,,,,,2020-08-26 08:43:51,2020-08-26 08:43:51,"23",,"1036"
"4408433","772306","643652",2020-09-16,144,2,,,,,,,,2020-09-17 14:53:52,2020-09-17 14:53:52,"23",,"1036"
"4412640","772306","643652",2020-09-25,152,1,,,,375,2020-09-25,2020-11-24,,2020-09-28 15:51:36,2020-09-28 15:51:36,"23",,"1036"
"4428550","772306","643652",2020-10-26,152,1,,,,375,2020-10-26,2020-12-25,,2020-10-30 12:32:45,2020-10-30 12:32:45,"23",,"1036"
"4494754","806647","644431",2021-03-23,144,2,,,,,,,,2021-03-25 10:15:27,2021-03-25 10:15:27,"23",,"1036"
"4496109","806647","644431",2021-03-29,152,1,,,,470,2021-03-29,2021-05-28,,2021-03-29 10:40:13,2021-03-29 10:40:13,"23",,"1036"
"4496110","806647","644431",2021-03-29,152,1,,,,470,2021-03-29,2021-05-28,,2021-03-29 10:41:07,2021-03-29 10:41:07,"23",,"1036"
"4503594","806647","644431",2021-04-05,144,2,,,,,,,,2021-04-15 10:58:34,2021-04-15 10:58:34,"23",,"1036"
"4510282","806647","644431",2021-04-26,152,1,,,,470,2021-04-26,2021-06-25,,2021-04-29 15:23:09,2021-04-29 15:23:09,"23",,"1036"
"4518996","806647","644431",2021-05-20,144,2,,,,,,,,2021-05-20 15:01:08,2021-05-20 15:01:08,"23",,"1036"
"4522554","806647","644431",2021-05-26,152,1,,,,470,2021-05-26,2021-05-26,,2021-05-28 13:19:57,2021-05-28 13:19:57,"23",,"1036"
"4530845","806647","644431",2021-06-17,144,2,,,,,,,,2021-06-17 16:09:12,2021-06-17 16:09:12,"23",,"1036"
"4534419","806647","644431",2021-06-24,152,1,,,,470,2021-06-24,2021-08-23,,2021-06-25 13:30:43,2021-06-25 13:30:43,"23",,"1036"
"4545166","806647","644431",2021-07-19,144,2,,,,,,,,2021-07-19 13:10:36,2021-07-19 13:10:36,"23",,"1036"
"4548832","806647","644431",2021-07-23,152,1,,,,470,2021-07-23,2021-09-21,,2021-07-27 14:50:38,2021-07-27 14:50:38,"23",,"1036"
"4559556","806647","644431",2021-08-23,144,2,,,,,,,,2021-08-23 11:54:32,2021-08-23 11:54:32,"23",,"1036"
"4561522","806647","644431",2021-08-25,152,1,,,,470,2021-08-25,2021-10-24,,2021-08-26 09:51:51,2021-08-26 09:51:51,"23",,"1036"
"4572301","806647","644431",2021-09-17,144,2,,,,,,,,2021-09-20 10:22:38,2021-09-20 10:22:38,"23",,"1036"
"4583540","806647","644431",2021-10-13,144,2,,,,,,,,2021-10-13 13:40:43,2021-10-13 13:40:43,"23",,"1036"
"4606172","806647","644431",2021-11-29,144,2,,,,,,,,2021-12-03 11:47:20,2021-12-03 11:47:20,"23",,"1036"
"4618085","806647","644431",2021-12-18,144,2,,,,,,,,2022-01-03 14:23:51,2022-01-03 14:23:51,"23",,"1036"
"4382615","775188","645318",2020-07-13,144,2,,,,,,,,2020-07-14 11:03:34,2020-07-14 11:03:34,"23",,"1036"
"4398882","775188","645318",2020-08-14,144,2,,,,,,,,2020-08-25 10:56:56,2020-08-25 10:56:56,"23",,"1036"
"4400061","775188","645318",2020-08-27,152,1,,,,1980,2020-08-27,2020-09-26,,2020-08-27 12:09:44,2020-08-27 12:09:44,"23",,"1036"
"4400062","775188","645318",2020-08-27,152,1,,,,495,2020-08-27,2020-10-26,,2020-08-27 12:10:26,2020-08-27 12:10:26,"23",,"1036"
"4408435","775188","645318",2020-09-14,144,2,,,,,,,,2020-09-17 14:55:13,2020-09-17 14:55:13,"23",,"1036"
"4412686","775188","645318",2020-09-25,152,1,,,,495,2020-09-25,2020-11-24,,2020-09-28 15:55:40,2020-09-28 15:55:40,"23",,"1036"
"4479423","802182","646733",2021-02-22,144,2,,,,,,,,2021-02-22 12:56:43,2021-02-22 12:56:43,"23",,"1036"
"4479558","802182","646733",2021-02-22,152,1,,,,672,2021-02-22,2021-03-24,,2021-02-22 13:21:23,2021-02-22 13:21:23,"23",,"1036"
"4483915","802182","646733",2021-03-02,152,4,,,,244.24,2021-03-02,2021-03-02,,2021-03-02 09:53:37,2021-03-02 09:53:37,"23",,"1036"
"4491995","802182","646733",2021-03-19,144,2,,,,,,,,2021-03-19 14:21:56,2021-03-19 14:21:56,"23",,"1036"
"4656300","843380","646733",2022-03-23,152,1,,,,1061,2022-03-23,2022-03-23,,2022-03-23 10:41:37,2022-03-23 10:41:37,"23",,"1036"
"4656514","843380","646733",2022-03-23,152,4,,,,453.5,2022-03-23,2022-03-23,,2022-03-23 12:34:57,2022-03-23 12:34:57,"23",,"1036"
"4663270","843380","646733",2022-04-04,144,2,,,,,,,,2022-04-06 09:44:58,2022-04-06 09:44:58,"23",,"1036"
"4663402","843380","646733",2022-04-06,152,1,,,,310,2022-04-06,2022-05-06,,2022-04-06 11:59:26,2022-04-06 11:59:26,"23",,"1036"
"4683825","843380","646733",2022-05-18,144,2,,,,,,,,2022-05-19 09:09:09,2022-05-19 09:09:09,"23",,"1036"
"4276291","742902","648219",2019-10-22,144,2,,,,,,,,2019-10-30 10:36:01,2019-10-30 10:36:01,"15",,"1036"
"4273430","743161","648394",2019-10-24,144,2,,,,,,,,2019-10-24 16:45:50,2019-10-24 16:45:50,"15",,"1036"
"4279049","743161","648394",2019-11-05,144,2,,,,,,,,2019-11-05 10:09:31,2019-11-05 10:09:31,"15",,"1036"
"4323755","743161","648394",2019-11-08,144,2,,,,,,,,2020-02-06 14:18:49,2020-02-06 14:18:49,"15",,"1036"
"4292695","743161","648394",2019-12-03,144,2,,,,,,,,2019-12-03 16:05:51,2019-12-03 16:05:51,"15",,"1036"
"4378176","773626","648686",2020-06-29,144,2,,,,,,,,2020-06-30 15:47:27,2020-06-30 15:47:27,"23",,"1036"
"4380643","773626","648686",2020-07-08,152,1,,,,475,2020-07-08,2020-07-08,,2020-07-08 09:30:31,2020-07-08 09:30:31,"23",,"1036"
"4391339","773626","648686",2020-07-31,144,2,,,,,,,,2020-08-04 08:20:40,2020-08-04 08:20:40,"23",,"1036"
"4391382","773626","648686",2020-08-04,152,1,,,,475,2020-08-04,2020-09-03,,2020-08-04 09:29:22,2020-08-04 09:29:22,"23",,"1036"
"4391383","773626","648686",2020-08-04,152,1,,,,475,2020-08-04,2020-08-04,,2020-08-04 09:29:55,2020-08-04 09:29:55,"23",,"1036"
"4399315","773626","648686",2020-08-21,144,2,,,,,,,,2020-08-26 08:45:23,2020-08-26 08:45:23,"23",,"1036"
"4400936","773626","648686",2020-08-25,152,1,,,,475,2020-08-25,2020-10-24,,2020-08-28 15:11:19,2020-08-28 15:11:19,"23",,"1036"
"4421035","773626","648686",2020-09-15,144,2,,,,,,,,2020-10-15 11:52:50,2020-10-15 11:52:50,"23",,"1036"
"4591311","827451","648686",2021-10-29,144,3,,,4,,,,,2021-10-29 14:26:06,2021-10-29 14:26:06,"23",,"1036"
"4601812","827451","648686",2021-11-09,144,2,,,,,,,,2021-11-23 10:06:43,2021-11-23 10:06:43,"23",,"1036"
"4596220","827451","648686",2021-11-10,152,1,,,,727,2021-11-10,2022-01-09,,2021-11-10 14:10:21,2021-11-10 14:10:21,"23",,"1036"
"4656593","827451","648686",2021-12-24,144,2,,,,,,,,2022-03-23 14:00:59,2022-03-23 14:00:59,"23",,"1036"
"4655431","827451","648686",2022-01-09,144,2,,,,,,,,2022-03-21 15:34:10,2022-03-21 15:34:10,"23",,"1036"
"4389870","776947","648691",2020-07-28,144,2,,,,,,,,2020-07-30 14:50:49,2020-07-30 14:50:49,"23",,"1036"
"4399298","776947","648691",2020-08-20,144,2,,,,,,,,2020-08-26 08:44:20,2020-08-26 08:44:20,"23",,"1036"
"4400044","776947","648691",2020-08-27,152,1,,,,2375,2020-08-27,2020-08-27,,2020-08-27 11:50:31,2020-08-27 11:50:31,"23",,"1036"
"4400045","776947","648691",2020-08-27,152,1,,,,450,2020-08-27,2020-09-26,,2020-08-27 11:51:16,2020-08-27 11:51:16,"23",,"1036"
"4411019","776947","648691",2020-09-22,144,2,,,,,,,,2020-09-24 15:48:47,2020-09-24 15:48:47,"23",,"1036"
"4412677","776947","648691",2020-09-25,152,1,,,,450,2020-09-25,2020-09-25,,2020-09-28 15:53:09,2020-09-28 15:53:09,"23",,"1036"
"4428178","776947","648691",2020-10-20,144,2,,,,,,,,2020-10-29 14:47:51,2020-10-29 14:47:51,"23",,"1036"
"4468904","795918","648691",2021-01-16,144,2,,,,,,,,2021-02-02 07:51:10,2021-02-02 07:51:10,"23",,"1036"
"4472972","795918","648691",2021-02-03,144,2,,,,,,,,2021-02-09 15:33:09,2021-02-09 15:33:09,"23",,"1036"
"4469984","795918","648691",2021-02-03,152,1,,,,1455,2021-02-03,2021-04-04,,2021-02-03 11:39:14,2021-02-03 11:39:14,"23",,"1036"
"4469985","795918","648691",2021-02-03,152,1,,,,450,2021-02-03,2021-04-04,,2021-02-03 11:39:49,2021-02-03 11:39:49,"23",,"1036"
"4488327","795918","648691",2021-02-23,152,1,,,,450,2021-02-23,2021-03-25,,2021-03-11 12:49:31,2021-03-11 12:49:31,"23",,"1036"
"4599657","828039","648691",2021-10-20,144,2,,,,,,,,2021-11-17 16:22:42,2021-11-17 16:22:42,"23",,"1036"
"4599656","828039","648691",2021-11-08,144,2,,,,,,,,2021-11-17 16:22:23,2021-11-17 16:22:23,"23",,"1036"
"4706471","828039","648691",2021-12-20,144,2,,,,,,,,2022-07-05 13:53:07,2022-07-05 13:53:07,"23",,"1036"
"4706470","828039","648691",2022-01-13,144,2,,,,,,,,2022-07-05 13:52:41,2022-07-05 13:52:41,"23",,"1036"
"4369333","772525","648710",2020-06-05,144,2,,,,,,,,2020-06-05 14:08:53,2020-06-05 14:08:53,"23",,"1036"
"4377206","772525","648710",2020-06-29,152,12,,,,310,2020-06-29,2020-06-29,,2020-06-29 11:57:29,2020-06-29 11:57:29,"23",,"1036"
"4377207","772525","648710",2020-06-29,152,2,,,,500,2020-06-29,2020-06-29,,2020-06-29 11:58:06,2020-06-29 11:58:06,"23",,"1036"
"4377208","772525","648710",2020-06-29,152,1,,,,257.55,2020-06-29,2020-08-28,,2020-06-29 11:58:40,2020-06-29 11:58:40,"23",,"1036"
"4377209","772525","648710",2020-06-29,152,1,,,,515,2020-06-29,2020-06-29,,2020-06-29 11:59:11,2020-06-29 11:59:11,"23",,"1036"
"4383292","772525","648710",2020-07-15,144,2,,,,,,,,2020-07-15 13:30:07,2020-07-15 13:30:07,"23",,"1036"
"4392865","772525","648710",2020-07-23,152,12,,,,150,2020-07-23,2020-07-23,,2020-08-07 09:27:23,2020-08-07 09:27:23,"23",,"1036"
"4388006","772525","648710",2020-07-27,152,1,,,,515,2020-07-27,2020-07-27,,2020-07-27 14:53:02,2020-07-27 14:53:02,"23",,"1036"
"4395811","772525","648710",2020-08-14,144,2,,,,,,,,2020-08-18 08:55:06,2020-08-18 08:55:06,"23",,"1036"
"4400932","772525","648710",2020-08-25,152,1,,,,515,2020-08-25,2020-08-25,,2020-08-28 15:08:43,2020-08-28 15:08:43,"23",,"1036"
"4403580","772525","648710",2020-09-02,144,2,,,,,,,,2020-09-04 08:33:32,2020-09-04 08:33:32,"23",,"1036"
"4423975","772525","648710",2020-10-18,144,2,,,,,,,,2020-10-21 13:44:40,2020-10-21 13:44:40,"23",,"1036"
"4428548","772525","648710",2020-10-26,152,1,,,,515,2020-10-26,2020-11-25,,2020-10-30 12:30:57,2020-10-30 12:30:57,"23",,"1036"
"4435359","772525","648710",2020-11-16,144,2,,,,,,,,2020-11-17 13:33:52,2020-11-17 13:33:52,"23",,"1036"
"4440448","772525","648710",2020-11-23,152,1,,,,515,2020-11-23,2020-11-23,,2020-11-30 10:33:14,2020-11-30 10:33:14,"23",,"1036"
"4451734","772525","648710",2020-12-21,144,2,,,,,,,,2020-12-22 14:22:04,2020-12-22 14:22:04,"23",,"1036"
"4454346","772525","648710",2020-12-28,152,1,,,,515,2020-12-28,2021-02-26,,2020-12-30 09:22:18,2020-12-30 09:22:18,"23",,"1036"
"4464781","772525","648710",2021-01-19,144,2,,,,,,,,2021-01-25 10:10:20,2021-01-25 10:10:20,"23",,"1036"
"4470559","772525","648710",2021-01-25,152,1,,,,515,2021-01-25,2021-02-24,,2021-02-04 10:34:56,2021-02-04 10:34:56,"23",,"1036"
"4483755","772525","648710",2021-02-22,144,2,,,,,,,,2021-03-01 15:55:07,2021-03-01 15:55:07,"23",,"1036"
"4483756","772525","648710",2021-03-01,144,2,,,,,,,,2021-03-01 15:55:24,2021-03-01 15:55:24,"23",,"1036"
"4510730","772525","648710",2021-04-30,144,2,,,,,,,,2021-04-30 13:25:58,2021-04-30 13:25:58,"23",,"1036"
"4404295","781053","649299",2020-09-03,144,2,,,,,,,,2020-09-08 11:47:41,2020-09-08 11:47:41,"23",,"1036"
"4406943","781053","649299",2020-09-14,152,1,,,,969,2020-09-14,2020-10-14,,2020-09-14 15:28:09,2020-09-14 15:28:09,"23",,"1036"
"4428496","781053","649299",2020-10-28,144,2,,,,,,,,2020-10-30 11:39:34,2020-10-30 11:39:34,"23",,"1036"
"4443674","781053","649299",2020-11-30,144,2,,,,,,,,2020-12-07 08:06:46,2020-12-07 08:06:46,"23",,"1036"
"4372304","773528","649731",2020-06-16,144,2,,,,,,,,2020-06-16 15:25:35,2020-06-16 15:25:35,"24",,"1036"
"4372709","773528","649731",2020-06-17,144,2,,,,,,,,2020-06-17 14:28:00,2020-06-17 14:28:00,"24",,"1036"
"4373610","773528","649731",2020-06-19,144,2,,,,,,,,2020-06-19 12:17:31,2020-06-19 12:17:31,"24",,"1036"
"4373613","773528","649731",2020-06-19,144,2,,,,,,,,2020-06-19 12:22:29,2020-06-19 12:22:29,"24",,"1036"
"4374514","773528","649731",2020-06-23,152,1,,,,530,2020-06-23,2020-06-23,,2020-06-23 08:25:41,2020-06-23 08:25:41,"24",,"1036"
"4376499","773528","649731",2020-06-26,144,2,,,,,,,,2020-06-26 10:01:31,2020-06-26 10:01:31,"24",,"1036"
"4379079","773528","649731",2020-07-02,144,2,,,,,,,,2020-07-02 15:04:28,2020-07-02 15:04:28,"24",,"1036"
"4380495","773528","649731",2020-07-07,144,2,,,,,,,,2020-07-07 16:16:24,2020-07-07 16:16:24,"24",,"1036"
"4382627","773528","649731",2020-07-14,144,2,,,,,,,,2020-07-14 11:12:33,2020-07-14 11:12:33,"24",,"1036"
"4384160","773528","649731",2020-07-17,144,2,,,,,,,,2020-07-17 10:49:29,2020-07-17 10:49:29,"24",,"1036"
"4390403","773528","649731",2020-07-31,144,2,,,,,,,,2020-07-31 15:35:29,2020-07-31 15:35:29,"24",,"1036"
"4391697","773528","649731",2020-08-04,144,2,,,,,,,,2020-08-04 17:49:00,2020-08-04 17:49:00,"24",,"1036"
"4392670","773528","649731",2020-08-06,144,2,,,,,,,,2020-08-06 15:34:26,2020-08-06 15:34:26,"24",,"1036"
"4403114","773528","649731",2020-09-03,144,2,,,,,,,,2020-09-03 09:57:41,2020-09-03 09:57:41,"24",,"1036"
"4404843","773528","649731",2020-09-09,144,2,,,,,,,,2020-09-09 10:53:43,2020-09-09 10:53:43,"24",,"1036"
"4405827","773528","649731",2020-09-11,144,2,,,,,,,,2020-09-11 08:55:37,2020-09-11 08:55:37,"24",,"1036"
"4538030","817423","649731",2021-06-28,144,2,,,,,,,,2021-07-01 23:25:51,2021-07-01 23:25:51,"26",,"1036"
"4538031","817423","649731",2021-06-28,144,2,,,,,,,,2021-07-01 23:25:51,2021-07-01 23:25:51,"26",,"1036"
"4538032","817423","649731",2021-06-28,144,2,,,,,,,,2021-07-01 23:25:51,2021-07-01 23:25:51,"26",,"1036"
"4538033","817423","649731",2021-06-28,144,2,,,,,,,,2021-07-01 23:25:51,2021-07-01 23:25:51,"26",,"1036"
"4547719","817423","649731",2021-07-09,144,2,,,,,,,,2021-07-25 23:31:58,2021-07-25 23:31:58,"26",,"1036"
"4547718","817423","649731",2021-07-13,144,2,,,,,,,,2021-07-25 23:31:28,2021-07-25 23:31:28,"26",,"1036"
"4547717","817423","649731",2021-07-23,144,2,,,,,,,,2021-07-25 23:31:28,2021-07-25 23:31:28,"26",,"1036"
"4550169","817423","649731",2021-07-29,152,1,,,,530,2021-07-29,2021-08-28,,2021-07-29 18:57:36,2021-07-29 18:57:36,"26",,"1036"
"4554358","817423","649731",2021-08-04,144,2,,,,,,,,2021-08-09 16:13:35,2021-08-09 16:13:35,"26",,"1036"
"4562823","817423","649731",2021-08-27,144,2,,,,,,,,2021-08-29 22:51:33,2021-08-29 22:51:33,"26",,"1036"
"4575180","817423","649731",2021-09-20,144,2,,,,,,,,2021-09-26 23:42:27,2021-09-26 23:42:27,"26",,"1036"
"4575181","817423","649731",2021-09-21,144,2,,,,,,,,2021-09-26 23:42:53,2021-09-26 23:42:53,"26",,"1036"
"4578712","817423","649731",2021-09-28,144,2,,,,,,,,2021-10-04 04:14:47,2021-10-04 04:14:47,"26",,"1036"
"4578713","817423","649731",2021-09-28,144,2,,,,,,,,2021-10-04 04:14:47,2021-10-04 04:14:47,"26",,"1036"
"4578714","817423","649731",2021-09-28,144,2,,,,,,,,2021-10-04 04:14:47,2021-10-04 04:14:47,"26",,"1036"
"4391333","776964","649826",2020-07-29,144,2,,,,,,,,2020-08-04 08:19:23,2020-08-04 08:19:23,"23",,"1036"
"4399101","776964","649826",2020-08-12,144,2,,,,,,,,2020-08-25 14:18:45,2020-08-25 14:18:45,"23",,"1036"
"4400003","776964","649826",2020-08-27,152,1,,,,1810,2020-08-27,2020-08-27,,2020-08-27 10:46:12,2020-08-27 10:46:12,"23",,"1036"
