"EmploymentEducationID","EnrollmentID","PersonalID","InformationDate","LastGradeCompleted","SchoolStatus","Employed","EmploymentType","NotEmployedReason","DataCollectionStage","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"747598_3","747598","650894",2019-11-12,,,,,,3,2019-11-12 06:45:02,2019-11-12 06:45:02,"59",,"1036"
"771796_1","771796","650894",2020-05-25,,,,,,1,2020-05-25 02:00:00,2020-05-25 02:00:00,"59",,"1036"
"20143_2","771796","650894",2020-07-22,,,,,,2,2020-07-22 06:25:37,2020-07-22 06:25:37,"59",,"1036"
"771796_3","771796","650894",2020-07-24,,,,,,3,2020-07-24 06:24:51,2020-07-24 06:24:51,"59",,"1036"
"747601_1","747601","650895",2019-09-26,,,,,,1,2019-09-26 02:00:00,2019-09-26 02:00:00,"59",,"1036"
"747601_3","747601","650895",2019-11-12,,,,,,3,2019-11-12 06:45:02,2019-11-12 06:45:02,"59",,"1036"
"771799_1","771799","650895",2020-05-25,,,,,,1,2020-05-25 02:00:00,2020-05-25 02:00:00,"59",,"1036"
"20146_2","771799","650895",2020-07-22,,,,,,2,2020-07-22 06:25:37,2020-07-22 06:25:37,"59",,"1036"
"771799_3","771799","650895",2020-07-24,,,,,,3,2020-07-24 06:24:51,2020-07-24 06:24:51,"59",,"1036"
"747610_1","747610","650900",2019-09-25,5,,0,,,1,2019-09-25 02:00:00,2019-09-25 02:00:00,"25",,"1036"
"747610_3","747610","650900",2019-10-21,5,,0,,,3,2019-10-21 02:00:00,2019-10-21 02:00:00,"25",,"1036"
"748474_1","748474","650904",2019-10-06,5,,0,,,1,2019-10-06 02:00:00,2019-10-06 02:00:00,"59",,"1036"
"17539_2","748474","650904",2019-11-14,5,,1,,,2,2019-11-14 12:28:41,2019-11-14 12:28:41,"59",,"1036"
"748474_3","748474","650904",2019-11-15,5,,1,,,3,2019-11-15 12:27:21,2019-11-15 12:27:21,"59",,"1036"
"754599_1","754599","650904",2019-11-14,5,,1,,,1,2019-11-14 02:00:00,2019-11-14 02:00:00,"28",,"1036"
"754599_3","754599","650904",2020-01-13,5,,1,,,3,2020-01-13 02:00:00,2020-01-13 02:00:00,"28",,"1036"
"748476_1","748476","650905",2019-10-06,,,,,,1,2019-10-06 02:00:00,2019-10-06 02:00:00,"59",,"1036"
"17541_2","748476","650905",2019-11-14,,,,,,2,2019-11-14 12:28:41,2019-11-14 12:28:41,"59",,"1036"
"748476_3","748476","650905",2019-11-15,,,,,,3,2019-11-15 12:27:21,2019-11-15 12:27:21,"59",,"1036"
"754601_1","754601","650905",2019-11-14,,,,,,1,2019-11-14 02:00:00,2019-11-14 02:00:00,"28",,"1036"
"754601_3","754601","650905",2020-01-13,,,,,,3,2020-01-13 02:00:00,2020-01-13 02:00:00,"28",,"1036"
"748475_1","748475","650906",2019-10-06,,,,,,1,2019-10-06 02:00:00,2019-10-06 02:00:00,"59",,"1036"
"17540_2","748475","650906",2019-11-14,,,,,,2,2019-11-14 12:28:41,2019-11-14 12:28:41,"59",,"1036"
"748475_3","748475","650906",2019-11-15,,,,,,3,2019-11-15 12:27:21,2019-11-15 12:27:21,"59",,"1036"
"754600_1","754600","650906",2019-11-14,,,,,,1,2019-11-14 02:00:00,2019-11-14 02:00:00,"28",,"1036"
"754600_3","754600","650906",2020-01-13,,,,,,3,2020-01-13 02:00:00,2020-01-13 02:00:00,"28",,"1036"
"748473_1","748473","650907",2019-10-06,,,,,,1,2019-10-06 02:00:00,2019-10-06 02:00:00,"59",,"1036"
"17542_2","748473","650907",2019-11-14,,,,,,2,2019-11-14 12:28:41,2019-11-14 12:28:41,"59",,"1036"
"748473_3","748473","650907",2019-11-15,,,,,,3,2019-11-15 12:27:21,2019-11-15 12:27:21,"59",,"1036"
"754602_1","754602","650907",2019-11-14,,,,,,1,2019-11-14 02:00:00,2019-11-14 02:00:00,"28",,"1036"
"754602_3","754602","650907",2020-01-13,,,,,,3,2020-01-13 02:00:00,2020-01-13 02:00:00,"28",,"1036"
"747628_1","747628","650910",2019-09-25,3,,0,,,1,2019-09-25 02:00:00,2019-09-25 02:00:00,"25",,"1036"
"747628_3","747628","650910",2019-10-23,3,,0,,,3,2019-10-23 02:00:00,2019-10-23 02:00:00,"25",,"1036"
"802736_1","802736","650933",2021-02-18,,,,,,1,2021-02-18 02:00:00,2021-02-18 02:00:00,"26",,"1036"
"802736_3","802736","650933",2021-05-18,,,,,,3,2021-05-18 02:00:00,2021-05-18 02:00:00,"26",,"1036"
"808855_1","808855","650933",2021-04-09,,,,,,1,2021-04-09 16:38:31,2021-04-09 16:38:31,"27",,"1036"
"808855_3","808855","650933",2021-04-25,,,,,,3,2021-04-25 13:47:57,2021-04-25 13:47:57,"27",,"1036"
"747724_1","747724","650964",2019-09-27,7,,0,,2,1,2019-09-27 16:45:02,2019-09-27 16:45:02,"15",,"1036"
"18265_2","747724","650964",2019-11-08,7,,0,,2,2,2019-11-08 09:49:09,2019-11-08 09:49:09,"15",,"1036"
"747724_3","747724","650964",2020-07-31,7,,0,,2,3,2020-07-31 11:48:41,2020-07-31 11:48:41,"15",,"1036"
"788551_1","788551","651043",2020-11-09,4,,0,,,1,2020-11-09 02:00:00,2020-11-09 02:00:00,"26",,"1036"
"21618_2","788551","651043",2020-12-23,4,,0,,,2,2020-12-23 02:00:00,2020-12-23 02:00:00,"26",,"1036"
"788551_3","788551","651043",2021-03-01,4,,0,,,3,2021-03-01 02:00:00,2021-03-01 02:00:00,"26",,"1036"
"811816_1","811816","651043",2020-07-08,4,,0,,,1,2020-07-08 10:09:12,2020-07-08 10:09:12,"27",,"1036"
"811816_3","811816","651043",2020-12-13,4,,0,,,3,2020-12-13 15:07:20,2020-12-13 15:07:20,"27",,"1036"
"829208_1","829208","651043",2021-10-26,4,,0,,,1,2021-10-26 02:00:00,2021-10-26 02:00:00,"24",,"1036"
"829208_3","829208","651043",2022-01-10,4,,0,,,3,2022-01-10 15:22:42,2022-01-10 15:22:42,"24",,"1036"
"783214_1","783214","651077",2020-09-09,5,,0,,,1,2020-09-09 02:00:00,2020-09-09 02:00:00,"25",,"1036"
"783214_3","783214","651077",2020-09-10,5,,0,,,3,2020-09-10 02:00:00,2020-09-10 02:00:00,"25",,"1036"
"748008_1","748008","651111",2019-08-27,5,,1,,,1,2019-08-27 02:00:00,2019-08-27 02:00:00,"17",,"1036"
"748008_3","748008","651111",2020-03-23,5,,1,,,3,2020-03-23 02:00:00,2020-03-23 02:00:00,"17",,"1036"
"748009_1","748009","651112",2019-08-27,,,,,,1,2019-08-27 02:00:00,2019-08-27 02:00:00,"17",,"1036"
"748009_3","748009","651112",2020-03-23,,,,,,3,2020-03-23 02:00:00,2020-03-23 02:00:00,"17",,"1036"
"833077_1","833077","651127",2021-12-08,10,,0,,,1,2021-12-08 15:03:15,2021-12-08 15:03:15,"27",,"1036"
"28041_2","833077","651127",2022-04-04,10,,0,,,2,2022-04-04 12:55:46,2022-04-04 12:55:46,"27",,"1036"
"833077_3","833077","651127",2022-04-05,10,,0,,,3,2022-04-05 12:55:58,2022-04-05 12:55:58,"27",,"1036"
"786277_1","786277","651197",2020-10-15,4,,0,,,1,2020-10-15 02:00:00,2020-10-15 02:00:00,"27",,"1036"
"786277_3","786277","651197",2021-02-08,4,,0,,,3,2021-02-08 02:00:00,2021-02-08 02:00:00,"27",,"1036"
"769922_1","769922","651249",2020-04-23,,,,,,1,2020-04-23 02:00:00,2020-04-23 02:00:00,"27",,"1036"
"769922_3","769922","651249",2021-02-08,,,,,,3,2021-02-08 02:00:00,2021-02-08 02:00:00,"27",,"1036"
"823897_1","823897","651249",2021-09-07,,,,,,1,2021-09-07 02:00:00,2021-09-07 02:00:00,"26",,"1036"
"823897_3","823897","651249",2022-02-09,,,,,,3,2022-02-09 02:00:00,2022-02-09 02:00:00,"26",,"1036"
"804697_1","804697","651280",2021-03-08,12,,0,,1,1,2021-03-08 02:00:00,2021-03-08 02:00:00,"23",,"1036"
"804697_3","804697","651280",2021-06-06,12,,0,,1,3,2021-06-06 02:00:00,2021-06-06 02:00:00,"23",,"1036"
"748470_1","748470","651334",2019-10-05,4,,0,,,1,2019-10-05 02:00:00,2019-10-05 02:00:00,"59",,"1036"
"748470_3","748470","651334",2019-10-10,4,,0,,,3,2019-10-10 07:33:08,2019-10-10 07:33:08,"59",,"1036"
"748763_1","748763","651488",2019-10-09,5,,0,,,1,2019-10-09 02:00:00,2019-10-09 02:00:00,"26",,"1036"
"748763_3","748763","651488",2019-10-09,5,,0,,,3,2019-10-09 02:00:00,2019-10-09 02:00:00,"26",,"1036"
"829069_1","829069","651495",2021-09-24,11,,1,,,1,2021-09-24 02:00:00,2021-09-24 02:00:00,"26",,"1036"
"829069_3","829069","651495",2021-10-07,11,,1,,,3,2021-10-07 12:36:49,2021-10-07 12:36:49,"26",,"1036"
"834640_1","834640","651495",2021-12-22,11,,1,,,1,2021-12-22 02:00:00,2021-12-22 02:00:00,"29",,"1036"
"834640_3","834640","651495",2022-02-18,11,,1,,,3,2022-02-18 02:00:00,2022-02-18 02:00:00,"29",,"1036"
"748784_1","748784","651497",2019-10-04,5,,0,,,1,2019-10-04 02:00:00,2019-10-04 02:00:00,"26",,"1036"
"748784_3","748784","651497",2019-11-14,5,,0,,,3,2019-11-14 02:00:00,2019-11-14 02:00:00,"26",,"1036"
"748788_1","748788","651498",2019-10-04,5,,0,,,1,2019-10-04 02:00:00,2019-10-04 02:00:00,"26",,"1036"
"748788_3","748788","651498",2019-10-13,5,,0,,,3,2019-10-13 02:00:00,2019-10-13 02:00:00,"26",,"1036"
"748809_1","748809","651513",2019-10-08,3,,0,,,1,2019-10-08 02:00:00,2019-10-08 02:00:00,"25",,"1036"
"748809_3","748809","651513",2019-11-04,3,,0,,,3,2019-11-04 02:00:00,2019-11-04 02:00:00,"25",,"1036"
"748979_1","748979","651605",2019-10-10,11,,0,,1,1,2019-10-10 02:00:00,2019-10-10 02:00:00,"24",,"1036"
"748979_3","748979","651605",2019-12-27,11,,0,,1,3,2019-12-27 02:00:00,2019-12-27 02:00:00,"24",,"1036"
"748982_1","748982","651606",2019-10-10,4,,1,1,,1,2019-10-10 02:00:00,2019-10-10 02:00:00,"24",,"1036"
"748982_3","748982","651606",2019-12-27,4,,1,1,,3,2019-12-27 02:00:00,2019-12-27 02:00:00,"24",,"1036"
"748981_1","748981","651607",2019-10-10,,,,,,1,2019-10-10 02:00:00,2019-10-10 02:00:00,"24",,"1036"
"748981_3","748981","651607",2019-12-27,,,,,,3,2019-12-27 02:00:00,2019-12-27 02:00:00,"24",,"1036"
"748980_1","748980","651608",2019-10-10,,,,,,1,2019-10-10 02:00:00,2019-10-10 02:00:00,"24",,"1036"
"748980_3","748980","651608",2019-12-27,,,,,,3,2019-12-27 02:00:00,2019-12-27 02:00:00,"24",,"1036"
"812620_1","812620","651644",2021-04-14,5,,0,,,1,2021-04-14 14:57:37,2021-04-14 14:57:37,"27",,"1036"
"781862_1","781862","651677",2020-09-08,10,,0,,,1,2020-09-08 02:00:00,2020-09-08 02:00:00,"27",,"1036"
"781862_3","781862","651677",2021-01-04,10,,1,,,3,2021-01-04 11:22:11,2021-01-04 11:22:11,"27",,"1036"
"767198_1","767198","651681",2020-03-20,10,,0,,,1,2020-03-20 13:33:36,2020-03-20 13:33:36,"59",,"1036"
"767198_3","767198","651681",2020-03-21,10,,0,,,3,2020-03-21 13:35:01,2020-03-21 13:35:01,"59",,"1036"
"842248_1","842248","651705",2022-02-28,5,,0,,,1,2022-02-28 02:00:00,2022-02-28 02:00:00,"26",,"1036"
"842248_3","842248","651705",2022-05-04,5,,0,,,3,2022-05-04 02:00:00,2022-05-04 02:00:00,"26",,"1036"
"857157_1","857157","651705",2022-07-19,5,,0,,,1,2022-07-19 02:00:00,2022-07-19 02:00:00,"28",,"1036"
"857157_3","857157","651705",2022-07-20,5,,0,,,3,2022-07-20 02:00:00,2022-07-20 02:00:00,"28",,"1036"
"763851_1","763851","651745",2020-02-24,,,,,,1,2020-02-24 02:00:00,2020-02-24 02:00:00,"18",,"1036"
"763851_3","763851","651745",2020-04-20,,,,,,3,2020-04-20 02:00:00,2020-04-20 02:00:00,"18",,"1036"
"776065_1","776065","651745",2020-07-07,,,,,,1,2020-07-07 02:00:00,2020-07-07 02:00:00,"26",,"1036"
"776065_3","776065","651745",2020-09-01,,,,,,3,2020-09-01 02:00:00,2020-09-01 02:00:00,"26",,"1036"
"749296_1","749296","651795",2019-09-20,5,,1,,,1,2019-09-20 02:00:00,2019-09-20 02:00:00,"17",,"1036"
"749296_3","749296","651795",2020-08-24,5,,1,,,3,2020-08-24 02:00:00,2020-08-24 02:00:00,"17",,"1036"
"749297_1","749297","651796",2019-09-20,,,,,,1,2019-09-20 02:00:00,2019-09-20 02:00:00,"17",,"1036"
"749297_3","749297","651796",2020-08-24,,,,,,3,2020-08-24 02:00:00,2020-08-24 02:00:00,"17",,"1036"
"749298_1","749298","651797",2019-09-20,,,,,,1,2019-09-20 02:00:00,2019-09-20 02:00:00,"17",,"1036"
"749298_3","749298","651797",2020-08-24,,,,,,3,2020-08-24 02:00:00,2020-08-24 02:00:00,"17",,"1036"
"749300_1","749300","651798",2019-09-20,,,,,,1,2019-09-20 02:00:00,2019-09-20 02:00:00,"17",,"1036"
"749300_3","749300","651798",2020-08-24,,,,,,3,2020-08-24 02:00:00,2020-08-24 02:00:00,"17",,"1036"
"749299_1","749299","651799",2019-09-20,,,,,,1,2019-09-20 02:00:00,2019-09-20 02:00:00,"17",,"1036"
"749299_3","749299","651799",2020-08-24,,,,,,3,2020-08-24 02:00:00,2020-08-24 02:00:00,"17",,"1036"
"749336_1","749336","651833",2019-10-15,5,,0,,,1,2019-10-15 02:00:00,2019-10-15 02:00:00,"26",,"1036"
"749336_3","749336","651833",2019-12-18,5,,1,,,3,2019-12-18 02:00:00,2019-12-18 02:00:00,"26",,"1036"
"749384_1","749384","651858",2019-10-16,5,,0,,,1,2019-10-16 02:00:00,2019-10-16 02:00:00,"26",,"1036"
"749384_3","749384","651858",2019-11-14,5,,1,,,3,2019-11-14 08:51:09,2019-11-14 08:51:09,"26",,"1036"
"749440_1","749440","651865",2019-10-15,7,,0,,2,1,2019-10-15 02:00:00,2019-10-15 02:00:00,"22",,"1036"
"749440_3","749440","651865",2020-01-13,7,,0,,2,3,2020-01-13 02:00:00,2020-01-13 02:00:00,"22",,"1036"
"749441_1","749441","651885",2019-10-16,10,,0,,,1,2019-10-16 02:00:00,2019-10-16 02:00:00,"59",,"1036"
"749441_3","749441","651885",2019-10-30,10,,0,,,3,2019-10-30 07:10:13,2019-10-30 07:10:13,"59",,"1036"
"751165_1","751165","651885",2019-11-04,10,,0,,,1,2019-11-04 02:00:00,2019-11-04 02:00:00,"59",,"1036"
"751165_3","751165","651885",2019-11-13,10,,0,,,3,2019-11-13 02:00:00,2019-11-13 02:00:00,"59",,"1036"
"753544_1","753544","651885",2019-11-25,10,,0,,,1,2019-11-25 02:00:00,2019-11-25 02:00:00,"59",,"1036"
"753544_3","753544","651885",2019-12-04,10,,0,,,3,2019-12-04 06:30:20,2019-12-04 06:30:20,"59",,"1036"
"763405_1","763405","651885",2020-02-20,5,,0,,,1,2020-02-20 09:21:49,2020-02-20 09:21:49,"59",,"1036"
"763405_3","763405","651885",2020-03-20,5,,0,,,3,2020-03-20 15:16:37,2020-03-20 15:16:37,"59",,"1036"
"749458_1","749458","651889",2019-10-16,5,,0,,,1,2019-10-16 02:00:00,2019-10-16 02:00:00,"26",,"1036"
"749458_3","749458","651889",2019-10-24,5,,0,,,3,2019-10-24 02:00:00,2019-10-24 02:00:00,"26",,"1036"
"749533_1","749533","651943",2019-10-17,,,,,,1,2019-10-17 06:40:15,2019-10-17 06:40:15,"59",,"1036"
"749533_3","749533","651943",2019-11-21,,,,,,3,2019-11-21 02:00:00,2019-11-21 02:00:00,"59",,"1036"
"818330_1","818330","651943",2021-07-08,,,,,,1,2021-07-08 02:00:00,2021-07-08 02:00:00,"28",,"1036"
"818330_3","818330","651943",2021-08-20,,,,,,3,2021-08-20 14:10:40,2021-08-20 14:10:40,"28",,"1036"
"843142_1","843142","651943",2021-08-19,,,,,,1,2021-08-19 02:00:00,2021-08-19 02:00:00,"28",,"1036"
"843142_3","843142","651943",2022-03-01,,,,,,3,2022-03-01 02:00:00,2022-03-01 02:00:00,"28",,"1036"
"749786_1","749786","652072",2019-10-20,,,,,,1,2019-10-20 02:00:00,2019-10-20 02:00:00,"59",,"1036"
"749786_3","749786","652072",2019-11-19,,,,,,3,2019-11-19 16:32:14,2019-11-19 16:32:14,"59",,"1036"
"752654_1","752654","652072",2019-11-13,,,,,,1,2019-11-13 02:00:00,2019-11-13 02:00:00,"28",,"1036"
"18255_2","752654","652072",2020-01-24,,,,,,2,2020-01-24 13:49:24,2020-01-24 13:49:24,"28",,"1036"
"752654_3","752654","652072",2020-01-25,,,,,,3,2020-01-25 02:00:00,2020-01-25 02:00:00,"28",,"1036"
"749842_1","749842","652103",2019-10-21,10,,1,,,1,2019-10-21 02:00:00,2019-10-21 02:00:00,"26",,"1036"
"749842_3","749842","652103",2019-11-05,10,,1,,,3,2019-11-05 13:08:38,2019-11-05 13:08:38,"26",,"1036"
"819737_1","819737","652120",2021-07-22,,,,,,1,2021-07-22 02:00:00,2021-07-22 02:00:00,"28",,"1036"
"819737_3","819737","652120",2021-10-25,,,,,,3,2021-10-25 02:00:00,2021-10-25 02:00:00,"28",,"1036"
"829307_1","829307","652120",2021-10-25,,,,,,1,2021-10-25 02:00:00,2021-10-25 02:00:00,"27",,"1036"
"829307_3","829307","652120",2022-08-14,,,,,,3,2022-08-14 02:00:00,2022-08-14 02:00:00,"27",,"1036"
"819735_1","819735","652121",2021-07-22,,,,,,1,2021-07-22 02:00:00,2021-07-22 02:00:00,"28",,"1036"
"819735_3","819735","652121",2021-10-25,,,,,,3,2021-10-25 02:00:00,2021-10-25 02:00:00,"28",,"1036"
"829305_1","829305","652121",2021-10-25,,,,,,1,2021-10-25 02:00:00,2021-10-25 02:00:00,"27",,"1036"
"829305_3","829305","652121",2022-08-14,,,,,,3,2022-08-14 02:00:00,2022-08-14 02:00:00,"27",,"1036"
"749958_1","749958","652174",2019-10-18,4,,0,,,1,2019-10-18 02:00:00,2019-10-18 02:00:00,"18",,"1036"
"749958_3","749958","652174",2019-10-24,4,,0,,,3,2019-10-24 12:52:39,2019-10-24 12:52:39,"18",,"1036"
"777233_1","777233","652178",2020-07-21,4,,0,,,1,2020-07-21 02:00:00,2020-07-21 02:00:00,"27",,"1036"
"777233_3","777233","652178",2021-02-10,4,,0,,,3,2021-02-10 02:00:00,2021-02-10 02:00:00,"27",,"1036"
"821199_1","821199","652178",2021-08-09,4,,1,,,1,2021-08-09 02:00:00,2021-08-09 02:00:00,"26",,"1036"
"821199_3","821199","652178",2022-02-08,4,,1,,,3,2022-02-08 02:00:00,2022-02-08 02:00:00,"26",,"1036"
"841575_1","841575","652223",2022-02-21,10,,0,,,1,2022-02-21 02:00:00,2022-02-21 02:00:00,"26",,"1036"
"841575_3","841575","652223",2022-02-28,10,,0,,,3,2022-02-28 02:00:00,2022-02-28 02:00:00,"26",,"1036"
"750202_1","750202","652284",2019-10-24,5,,0,,,1,2019-10-24 02:00:00,2019-10-24 02:00:00,"26",,"1036"
"750202_3","750202","652284",2019-10-26,5,,0,,,3,2019-10-26 02:00:00,2019-10-26 02:00:00,"26",,"1036"
"804112_1","804112","652358",2021-03-01,10,,0,,,1,2021-03-01 02:00:00,2021-03-01 02:00:00,"26",,"1036"
"804112_3","804112","652358",2021-05-26,10,,0,,,3,2021-05-26 02:00:00,2021-05-26 02:00:00,"26",,"1036"
"751407_1","751407","652361",2019-11-05,7,,0,,,1,2019-11-05 02:00:00,2019-11-05 02:00:00,"18",,"1036"
"751407_3","751407","652361",2019-11-07,7,,0,,,3,2019-11-07 09:30:08,2019-11-07 09:30:08,"18",,"1036"
"751408_1","751408","652362",2019-11-05,,,,,,1,2019-11-05 02:00:00,2019-11-05 02:00:00,"18",,"1036"
"751408_3","751408","652362",2019-11-07,,,,,,3,2019-11-07 09:30:08,2019-11-07 09:30:08,"18",,"1036"
"751410_1","751410","652363",2019-11-05,,,,,,1,2019-11-05 02:00:00,2019-11-05 02:00:00,"18",,"1036"
"751410_3","751410","652363",2019-11-07,,,,,,3,2019-11-07 09:30:08,2019-11-07 09:30:08,"18",,"1036"
"750335_1","750335","652365",2019-10-27,7,,0,,,1,2019-10-27 02:00:00,2019-10-27 02:00:00,"59",,"1036"
"750335_3","750335","652365",2019-11-02,7,,0,,,3,2019-11-02 02:00:00,2019-11-02 02:00:00,"59",,"1036"
"760919_1","760919","652373",2020-01-31,,,,,,1,2020-01-31 02:00:00,2020-01-31 02:00:00,"59",,"1036"
"18557_2","760919","652373",2020-02-09,,,,,,2,2020-02-09 11:23:34,2020-02-09 11:23:34,"59",,"1036"
"760919_3","760919","652373",2020-02-10,,,,,,3,2020-02-10 11:23:09,2020-02-10 11:23:09,"59",,"1036"
"760921_1","760921","652374",2020-01-31,,,,,,1,2020-01-31 02:00:00,2020-01-31 02:00:00,"59",,"1036"
"18559_2","760921","652374",2020-02-09,,,,,,2,2020-02-09 11:23:34,2020-02-09 11:23:34,"59",,"1036"
"760921_3","760921","652374",2020-02-10,,,,,,3,2020-02-10 11:23:09,2020-02-10 11:23:09,"59",,"1036"
"760920_1","760920","652375",2020-01-31,,,,,,1,2020-01-31 02:00:00,2020-01-31 02:00:00,"59",,"1036"
"18558_2","760920","652375",2020-02-09,,,,,,2,2020-02-09 11:23:34,2020-02-09 11:23:34,"59",,"1036"
"760920_3","760920","652375",2020-02-10,,,,,,3,2020-02-10 11:23:09,2020-02-10 11:23:09,"59",,"1036"
"760918_1","760918","652376",2020-01-31,,,,,,1,2020-01-31 02:00:00,2020-01-31 02:00:00,"59",,"1036"
"18556_2","760918","652376",2020-02-09,,,,,,2,2020-02-09 11:23:34,2020-02-09 11:23:34,"59",,"1036"
"760918_3","760918","652376",2020-02-10,,,,,,3,2020-02-10 11:23:09,2020-02-10 11:23:09,"59",,"1036"
"760916_1","760916","652377",2020-01-31,,,,,,1,2020-01-31 02:00:00,2020-01-31 02:00:00,"59",,"1036"
"18554_2","760916","652377",2020-02-09,,,,,,2,2020-02-09 11:23:34,2020-02-09 11:23:34,"59",,"1036"
"760916_3","760916","652377",2020-02-10,,,,,,3,2020-02-10 11:23:09,2020-02-10 11:23:09,"59",,"1036"
"760917_1","760917","652378",2020-01-31,,,,,,1,2020-01-31 02:00:00,2020-01-31 02:00:00,"59",,"1036"
"18555_2","760917","652378",2020-02-09,,,,,,2,2020-02-09 11:23:34,2020-02-09 11:23:34,"59",,"1036"
"760917_3","760917","652378",2020-02-10,,,,,,3,2020-02-10 11:23:09,2020-02-10 11:23:09,"59",,"1036"
"750494_1","750494","652463",2019-10-28,7,,0,,,1,2019-10-28 02:00:00,2019-10-28 02:00:00,"26",,"1036"
"750494_3","750494","652463",2019-11-14,7,,0,,,3,2019-11-14 02:00:00,2019-11-14 02:00:00,"26",,"1036"
"758915_1","758915","652463",2020-01-12,7,,0,,,1,2020-01-12 02:00:00,2020-01-12 02:00:00,"26",,"1036"
"758915_3","758915","652463",2020-01-25,7,,0,,,3,2020-01-25 02:00:00,2020-01-25 02:00:00,"26",,"1036"
"822145_1","822145","652493",2021-08-18,10,,0,,,1,2021-08-18 02:00:00,2021-08-18 02:00:00,"28",,"1036"
"822145_3","822145","652493",2021-08-19,10,,0,,,3,2021-08-19 02:00:00,2021-08-19 02:00:00,"28",,"1036"
"750563_1","750563","652504",2019-10-29,10,,0,,,1,2019-10-29 14:00:40,2019-10-29 14:00:40,"18",,"1036"
"750563_3","750563","652504",2019-10-30,10,,0,,,3,2019-10-30 02:00:00,2019-10-30 02:00:00,"18",,"1036"
"750564_1","750564","652505",2019-10-29,5,,0,,,1,2019-10-29 14:00:40,2019-10-29 14:00:40,"18",,"1036"
"750564_3","750564","652505",2019-10-30,5,,0,,,3,2019-10-30 02:00:00,2019-10-30 02:00:00,"18",,"1036"
"750643_1","750643","652552",2019-10-30,5,,0,,,1,2019-10-30 08:33:30,2019-10-30 08:33:30,"26",,"1036"
"750643_3","750643","652552",2019-11-05,5,,0,,,3,2019-11-05 13:31:40,2019-11-05 13:31:40,"26",,"1036"
"750655_1","750655","652557",2019-10-29,5,,1,,,1,2019-10-29 02:00:00,2019-10-29 02:00:00,"26",,"1036"
"750655_3","750655","652557",2019-11-01,5,,1,,,3,2019-11-01 10:04:09,2019-11-01 10:04:09,"26",,"1036"
"750658_1","750658","652560",2019-10-28,5,,0,,,1,2019-10-28 02:00:00,2019-10-28 02:00:00,"26",,"1036"
"750658_3","750658","652560",2019-11-01,5,,0,,,3,2019-11-01 10:08:16,2019-11-01 10:08:16,"26",,"1036"
"844856_1","844856","652605",2022-03-23,7,,0,,,1,2022-03-23 02:00:00,2022-03-23 02:00:00,"28",,"1036"
"844856_3","844856","652605",2022-06-07,7,,0,,,3,2022-06-07 02:00:00,2022-06-07 02:00:00,"28",,"1036"
"750798_1","750798","652634",2019-10-30,4,,0,,,1,2019-10-30 02:00:00,2019-10-30 02:00:00,"26",,"1036"
"750798_3","750798","652634",2019-11-21,4,,0,,,3,2019-11-21 09:19:58,2019-11-21 09:19:58,"26",,"1036"
"816538_1","816538","652692",2021-06-23,7,,0,,,1,2021-06-23 02:00:00,2021-06-23 02:00:00,"24",,"1036"
"816538_3","816538","652692",2021-11-09,7,,0,,,3,2021-11-09 09:25:17,2021-11-09 09:25:17,"24",,"1036"
"850753_1","850753","652692",2022-05-16,7,,0,,,1,2022-05-16 02:00:00,2022-05-16 02:00:00,"24",,"1036"
"750879_1","750879","652699",2019-10-31,5,,0,,,1,2019-10-31 02:00:00,2019-10-31 02:00:00,"18",,"1036"
"750879_3","750879","652699",2019-11-07,5,,0,,,3,2019-11-07 09:14:50,2019-11-07 09:14:50,"18",,"1036"
"750880_1","750880","652700",2019-10-31,4,,1,,,1,2019-10-31 02:00:00,2019-10-31 02:00:00,"18",,"1036"
"750880_3","750880","652700",2019-11-07,4,,1,,,3,2019-11-07 09:14:50,2019-11-07 09:14:50,"18",,"1036"
"750886_1","750886","652703",2019-10-31,7,,0,,,1,2019-10-31 02:00:00,2019-10-31 02:00:00,"25",,"1036"
"750886_3","750886","652703",2019-12-11,7,,1,,,3,2019-12-11 02:00:00,2019-12-11 02:00:00,"25",,"1036"
"751020_1","751020","652791",2019-10-29,5,,1,,,1,2019-10-29,2019-10-29,"16",,"1036"
"751020_3","751020","652791",2021-06-20,5,,1,,,3,2021-06-20,2021-06-20,"16",,"1036"
"809105_1","809105","652877",2021-04-13,5,,1,,,1,2021-04-13 02:00:00,2021-04-13 02:00:00,"26",,"1036"
"809105_3","809105","652877",2021-06-01,5,,1,,,3,2021-06-01 02:00:00,2021-06-01 02:00:00,"26",,"1036"
"847889_1","847889","652877",2022-04-20,5,,1,,,1,2022-04-20 02:00:00,2022-04-20 02:00:00,"30",,"1036"
"847889_3","847889","652877",2022-07-18,5,,1,,,3,2022-07-18 02:00:00,2022-07-18 02:00:00,"30",,"1036"
"809106_1","809106","652878",2021-04-13,,,,,,1,2021-04-13 02:00:00,2021-04-13 02:00:00,"26",,"1036"
"809106_3","809106","652878",2021-06-01,,,,,,3,2021-06-01 02:00:00,2021-06-01 02:00:00,"26",,"1036"
"847890_1","847890","652878",2022-04-20,,,,,,1,2022-04-20 02:00:00,2022-04-20 02:00:00,"30",,"1036"
"847890_3","847890","652878",2022-07-18,,,,,,3,2022-07-18 02:00:00,2022-07-18 02:00:00,"30",,"1036"
